6.43,4.88,3.86,3.01,11.89,0.00,769.99,442.19,0.74,14.15,0.20,20.00
6.46,4.88,3.88,3.01,11.83,0.00,769.78,446.09,0.73,14.28,0.20,20.00
6.50,4.88,3.88,3.01,11.80,0.00,770.31,448.10,0.72,14.34,0.20,20.00
6.53,4.88,3.90,3.01,11.73,0.00,770.52,452.85,0.70,14.49,0.20,20.00
6.57,4.88,3.91,3.01,11.66,0.00,770.20,457.81,0.68,14.65,0.20,20.00
6.61,4.88,3.92,3.02,11.61,0.00,770.52,461.19,0.67,14.76,0.20,20.00
6.64,4.87,3.93,3.01,11.59,0.00,769.14,462.35,0.66,14.80,0.20,20.00
6.68,4.86,3.94,3.02,11.54,0.00,765.34,466.36,0.64,14.92,0.20,20.00
6.71,4.86,3.95,3.02,11.51,0.00,763.97,468.26,0.63,14.98,0.20,20.00
6.75,4.86,3.96,3.01,11.44,0.00,764.50,472.49,0.62,15.12,0.20,20.00
6.79,4.86,3.97,3.01,11.41,0.00,764.08,474.91,0.61,15.20,0.20,20.00
6.82,4.85,3.98,3.01,11.35,0.00,759.85,479.14,0.59,15.33,0.20,20.00
6.86,4.84,3.99,3.01,11.32,0.00,757.74,481.25,0.57,15.40,0.20,20.00
6.90,4.83,4.00,3.01,11.27,0.00,754.68,484.63,0.56,15.51,0.20,20.00
6.93,4.82,4.00,3.01,11.23,0.00,751.41,487.06,0.54,15.59,0.20,20.00
6.97,4.81,4.01,3.02,11.20,0.00,750.04,489.17,0.53,15.65,0.20,20.00
7.00,4.80,4.02,3.01,11.13,0.00,745.81,493.81,0.51,15.80,0.20,20.00
7.04,4.80,4.04,3.01,11.05,0.00,745.07,499.41,0.49,15.98,0.20,20.00
7.08,4.80,4.04,3.01,11.05,0.00,744.86,499.30,0.49,15.98,0.20,20.00
7.11,4.78,4.06,3.01,10.96,0.00,739.90,505.74,0.46,16.18,0.20,20.00
7.15,4.78,4.06,3.01,10.95,0.00,738.42,506.38,0.46,16.20,0.20,20.00
7.18,4.77,4.08,3.01,10.87,0.00,734.41,511.65,0.44,16.37,0.20,20.00
7.22,4.76,4.08,3.01,10.85,0.00,732.51,512.60,0.43,16.40,0.20,20.00
7.26,4.75,4.10,3.01,10.77,0.00,728.39,518.09,0.41,16.58,0.20,20.00
7.29,4.74,4.10,3.01,10.75,0.00,726.07,519.57,0.40,16.63,0.20,20.00
7.33,4.73,4.11,3.02,10.70,0.00,723.22,522.95,0.38,16.73,0.20,20.00
